"RELEVE_NR","Country","Altitude (m)","DEG_LON","DEG_LAT","GESELLSCH","dataset","Ecoreg","Dunes_Bohn","Coast_EEA"
12217,"Germany",1,7.04,53.68,"Piroleto-Salicetum","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
12218,"Germany",1,6.91,53.67,"Piroleto-Salicetum","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
12219,"Germany",1,7.15,53.71,"Piroleto-Salicetum","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
12220,"Germany",1,7.21,53.72,"Piroleto-Salicetum","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
12221,"Germany",1,7.26,53.72,"Piroleto-Salicetum","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
12222,"Germany",1,7.15,53.7,"Piroleto-Salicetum","Germany Vegetweb 2",664,"N_Dunes","ATL_COAST"
12223,"Germany",1,7.22,53.71,"Piroleto-Salicetum","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
12224,"Germany",1,7.22,53.71,"Piroleto-Salicetum","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
12225,"Germany",1,7.23,53.71,"Piroleto-Salicetum","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
12226,"Germany",1,7.22,53.71,"Piroleto-Salicetum","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
12227,"Germany",1,7.25,53.72,"Piroleto-Salicetum","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
12228,"Germany",1,7.25,53.72,"Piroleto-Salicetum","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
12229,"Germany",1,7.24,53.72,"Piroleto-Salicetum","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
12230,"Germany",1,7.18,53.71,"Piroleto-Salicetum","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
12231,"Germany",1,7.18,53.71,"Piroleto-Salicetum","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
12232,"Germany",1,7.42,53.73,"Piroleto-Salicetum","Germany Vegetweb 2",664,"N_Dunes","ATL_COAST"
12233,"Germany",1,7.4,53.73,"Piroleto-Salicetum","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
12234,"Germany",1,7.39,53.73,"Piroleto-Salicetum","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
12235,"Germany",1,7.39,53.73,"Piroleto-Salicetum","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
12236,"Germany",1,7.39,53.73,"Piroleto-Salicetum","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
12237,"Germany",1,7.39,53.73,"Piroleto-Salicetum","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
12238,"Germany",1,7.4,53.73,"Piroleto-Salicetum","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
12239,"Germany",1,7.4,53.73,"Piroleto-Salicetum","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
12240,"Germany",1,7.39,53.73,"Piroleto-Salicetum","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
12241,"Germany",1,7.42,53.73,"Piroleto-Salicetum","Germany Vegetweb 2",664,"N_Dunes","ATL_COAST"
12242,"Germany",1,7.39,53.73,"Piroleto-Salicetum","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
12243,"Germany",1,7.39,53.73,"Piroleto-Salicetum","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
12244,"Germany",1,7.39,53.73,"Piroleto-Salicetum","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
12245,"Germany",1,7.38,53.73,"Piroleto-Salicetum","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
12246,"Germany",1,7.4,53.73,"Piroleto-Salicetum","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
12247,"Germany",1,7.54,53.75,"Piroleto-Salicetum","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
12248,"Germany",1,7.57,53.76,"Piroleto-Salicetum","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
12249,"Germany",1,7.56,53.75,"Piroleto-Salicetum","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
12250,"Germany",1,7.6,53.76,"Piroleto-Salicetum","Germany Vegetweb 2",664,"N_Dunes","ATL_COAST"
12251,"Germany",1,7.6,53.76,"Piroleto-Salicetum","Germany Vegetweb 2",664,"N_Dunes","ATL_COAST"
12252,"Germany",1,7.7,53.78,"Piroleto-Salicetum","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
12253,"Germany",1,7.72,53.77,"Piroleto-Salicetum","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
12254,"Germany",1,7.71,53.78,"Piroleto-Salicetum","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
12255,"Germany",1,7.89,53.79,"Piroleto-Salicetum","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
12256,"Germany",1,6.93,53.68,"Piroleto-Salicetum","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
12257,"Germany",1,7.43,53.73,"Piroleto-Salicetum","Germany Vegetweb 2",664,"N_Dunes","ATL_COAST"
12259,"Germany",1,7.4,53.73,"Piroleto-Salicetum","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
12260,"Germany",1,7.49,53.74,"Piroleto-Salicetum","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
12261,"Germany",1,7.49,53.74,"Piroleto-Salicetum","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
12262,"Germany",1,7.56,53.76,"Piroleto-Salicetum","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
12263,"Germany",1,7.56,53.76,"Piroleto-Salicetum","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
12264,"Germany",1,7.56,53.76,"Piroleto-Salicetum","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
12265,"Germany",1,7.57,53.76,"Piroleto-Salicetum","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
12266,"Germany",1,7.6,53.75,"Piroleto-Salicetum","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
12267,"Germany",1,7.57,53.75,"Salicornietum","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
12268,"Germany",1,7.57,53.76,"Piroleto-Salicetum","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
12269,"Germany",1,7.57,53.76,"Piroleto-Salicetum","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
12270,"Germany",1,7.57,53.76,"Piroleto-Salicetum","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
12271,"Germany",1,7.03,53.68,"Piroleto-Salicetum arenariae","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
12272,"Germany",1,7.71,53.77,"Piroleto-Salicetum arenariae","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
12273,"Germany",1,6.93,53.68,"Piroleto-Salicetum arenariae","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
12274,"Germany",1,7.88,53.79,"Polypodio-Salicetum arenariae","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
12275,"Germany",1,7.89,53.79,"Polypodio-Salicetum arenariae","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
12276,"Germany",1,7.89,53.79,"Polypodio-Salicetum arenariae","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
12277,"Germany",1,6.7,53.58,"Betuleto-Salicetum arenariae","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
12278,"Germany",1,6.7,53.58,"Betuleto-Salicetum arenariae","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
12279,"Germany",1,6.7,53.58,"Betuleto-Salicetum arenariae","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
12280,"Germany",1,6.7,53.58,"Betuleto-Salicetum arenariae","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
12281,"Germany",1,6.7,53.58,"Betuleto-Salicetum arenariae","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
12282,"Germany",1,7.2,53.71,"Betuleto-Salicetum arenariae","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
12283,"Germany",1,7.2,53.71,"Betuleto-Salicetum arenariae","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
12284,"Germany",1,7.22,53.72,"Betuleto-Salicetum arenariae","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
12285,"Germany",1,7.22,53.72,"Betuleto-Salicetum arenariae","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
12286,"Germany",1,7.22,53.72,"Betuleto-Salicetum arenariae","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
12287,"Germany",1,7.23,53.71,"Betuleto-Salicetum arenariae","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
12288,"Germany",1,7.21,53.72,"Betuleto-Salicetum arenariae","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
12289,"Germany",1,7.21,53.72,"Betuleto-Salicetum arenariae","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
12291,"Germany",1,7.23,53.72,"Betuleto-Salicetum arenariae","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
12292,"Germany",1,7.23,53.72,"Betuleto-Salicetum arenariae","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
12293,"Germany",1,7.23,53.72,"Betuleto-Salicetum arenariae","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
12294,"Germany",1,7.23,53.72,"Betuleto-Salicetum arenariae","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
12295,"Germany",1,7.22,53.71,"Betuleto-Salicetum arenariae","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
12296,"Germany",1,7.6,53.76,"Betuleto-Salicetum arenariae","Germany Vegetweb 2",664,"N_Dunes","ATL_COAST"
12297,"Germany",1,7.6,53.76,"Betuleto-Salicetum arenariae","Germany Vegetweb 2",664,"N_Dunes","ATL_COAST"
12298,"Germany",1,7.7,53.77,"Betuleto-Salicetum arenariae","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
12300,"Germany",1,7.71,53.77,"Betuleto-Salicetum arenariae","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
12301,"Germany",1,7.71,53.77,"Salici-Empetretum","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
12302,"Germany",1,7.7,53.78,"Betuleto-Salicetum arenariae","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
12303,"Germany",1,7.71,53.78,"Betuleto-Salicetum arenariae","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
12304,"Germany",1,7.71,53.78,"Betuleto-Salicetum arenariae","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
12305,"Germany",1,7.21,53.72,"Salicion arenariae","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
12306,"Germany",1,7.21,53.72,"Salicion arenariae","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
12307,"Germany",1,7.21,53.72,"Salicion arenariae","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
12308,"Germany",1,7.21,53.71,"Salicion arenariae","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
12309,"Germany",1,7.22,53.71,"Salicion arenariae","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
12310,"Germany",1,7.22,53.71,"Salicion arenariae","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
12311,"Germany",1,7.22,53.71,"Salicion arenariae","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
12312,"Germany",1,7.22,53.71,"Salicion arenariae","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
12313,"Germany",1,7.22,53.71,"Salicion arenariae","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
12314,"Germany",1,7.22,53.71,"Salicion arenariae","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
12315,"Germany",1,7.23,53.71,"Salicion arenariae","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
12316,"Germany",1,7.24,53.72,"Salicion arenariae","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
12317,"Germany",1,7.24,53.72,"Salicion arenariae","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
12318,"Germany",1,7.24,53.72,"Salicion arenariae","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
12330,"Germany",1,10.32,51.94,"Rubion subatlanticum","Germany Vegetweb 2",686,"N_Dunes","N_COAST"
12331,"Germany",1,10.31,51.93,"Rubion subatlanticum","Germany Vegetweb 2",686,"N_Dunes","N_COAST"
12332,"Germany",1,10.59,52.13,"Rubion subatlanticum","Germany Vegetweb 2",654,"N_Dunes","N_COAST"
12333,"Germany",1,10.84,51.52,"Rubion","Germany Vegetweb 2",686,"N_Dunes","N_COAST"
12334,"Germany",1,10.84,51.52,"Rubion","Germany Vegetweb 2",686,"N_Dunes","N_COAST"
12335,"Germany",1,10.84,51.52,"Rubion","Germany Vegetweb 2",686,"N_Dunes","N_COAST"
12336,"Germany",1,10.91,51.51,"Rubion","Germany Vegetweb 2",686,"N_Dunes","N_COAST"
12337,"Germany",1,11.21,51.29,"Rubion","Germany Vegetweb 2",654,"N_Dunes","N_COAST"
12338,"Germany",1,11.29,51.23,"Rubion","Germany Vegetweb 2",654,"N_Dunes","N_COAST"
12339,"Germany",1,9.21,52.21,"Rubion","Germany Vegetweb 2",686,"N_Dunes","N_COAST"
12340,"Germany",290,9.21,52.21,"Rubion","Germany Vegetweb 2",686,"N_Dunes","N_COAST"
12341,"Germany",220,9.24,52.21,"Rubion","Germany Vegetweb 2",686,"N_Dunes","N_COAST"
12342,"Germany",190,9.25,52.21,"Rubion","Germany Vegetweb 2",686,"N_Dunes","N_COAST"
12343,"Germany",190,9.27,52.2,"Rubion","Germany Vegetweb 2",686,"N_Dunes","N_COAST"
12344,"Germany",215,9.28,52.2,"Rubion","Germany Vegetweb 2",686,"N_Dunes","N_COAST"
12345,"Germany",260,9.32,52.23,"Rubion","Germany Vegetweb 2",686,"N_Dunes","N_COAST"
12346,"Germany",260,9.32,52.23,"Rubion","Germany Vegetweb 2",686,"N_Dunes","N_COAST"
12347,"Germany",340,9.34,52.21,"Rubion","Germany Vegetweb 2",686,"N_Dunes","N_COAST"
12348,"Germany",175,9.3,52.19,"Rubion","Germany Vegetweb 2",686,"N_Dunes","N_COAST"
12349,"Germany",410,9.39,52.17,"Rubion","Germany Vegetweb 2",686,"N_Dunes","N_COAST"
12350,"Germany",360,9.39,52.16,"Rubion","Germany Vegetweb 2",686,"N_Dunes","N_COAST"
12351,"Germany",1,9.02,52.53,"Rubion","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
12352,"Germany",1,9.03,52.53,"Rubion","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
12353,"Germany",1,9.05,52.53,"Rubion","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
12354,"Germany",1,9.22,52.43,"Rubion","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
12355,"Germany",1,9.22,52.44,"Rubion","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
12356,"Germany",1,9.22,52.43,"Rubion","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
12357,"Germany",1,9.23,52.43,"Rubion","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
12358,"Germany",1,9.21,52.43,"Rubion","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
12359,"Germany",1,9.14,52.45,"Rubion","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
12360,"Germany",1,9.08,52.68,"Rubion","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
12361,"Germany",1,9.07,52.67,"Rubion","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
12362,"Germany",1,9.1,52.65,"Rubion","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
12363,"Germany",1,9.1,52.64,"Rubion","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
12364,"Germany",1,9.52,52.42,"Rubion","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
12365,"Germany",1,9.52,52.42,"Rubion","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
12366,"Germany",1,9.51,52.42,"Rubion","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
12367,"Germany",1,9.51,52.42,"Rubion","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
12368,"Germany",1,9.52,52.41,"Rubion","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
12369,"Germany",1,9.52,52.41,"Rubion","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
12370,"Germany",1,9.52,52.41,"Rubion","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
12371,"Germany",1,9.52,52.41,"Rubion","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
12372,"Germany",1,9.55,52.42,"Rubion","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
12373,"Germany",1,9.55,52.42,"Rubion","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
12374,"Germany",1,9.39,52.44,"Rubion","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
12375,"Germany",1,9.29,52.43,"Rubion","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
12376,"Germany",1,8.96,52.35,"Rubion","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
12377,"Germany",1,8.96,52.35,"Rubion","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
12378,"Germany",1,8.19,52.49,"Rubion","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
12379,"Germany",1,8.93,52.52,"Rubion","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
12380,"Germany",1,8.2,52.55,"Rubion","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
12381,"Germany",1,8.33,52.6,"Rubion","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
12382,"Germany",1,9.11,52.64,"Rubion","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
12383,"Germany",1,8.42,52.44,"Rubion","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
12384,"Germany",1,8.42,52.44,"Rubion","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
12385,"Germany",1,8.42,52.44,"Rubion","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
12399,"Germany",1,11.63,47.97,"Sambuco-Salicion capreae, Dryopteris-Rubus-Stadium der Oxalis-Subassoziation","Germany Vegetweb 2",686,"N_Dunes","N_COAST"
12400,"Germany",1,11.63,47.97,"Sambuco-Salicion capreae, Dryopteris-Rubus-Stadium der Oxalis-Subassoziation","Germany Vegetweb 2",686,"N_Dunes","N_COAST"
12401,"Germany",1,11.63,47.97,"Sambuco-Salicion capreae, Dryopteris-Rubus-Stadium der Oxalis-Subassoziation","Germany Vegetweb 2",686,"N_Dunes","N_COAST"
12402,"Germany",620,11.63,47.97,"Sambuco-Salicion capreae, Dryopteris-Rubus-Stadium der Oxalis-Subassoziation","Germany Vegetweb 2",686,"N_Dunes","N_COAST"
12403,"Germany",1,10.59,51.63,"Salix caprea-Assoziation","Germany Vegetweb 2",686,"N_Dunes","N_COAST"
12404,"Germany",1,10.27,51.69,"Salix caprea-Assoziation","Germany Vegetweb 2",686,"N_Dunes","N_COAST"
12405,"Germany",1,10.27,51.69,"Salix caprea-Assoziation","Germany Vegetweb 2",686,"N_Dunes","N_COAST"
12406,"Germany",1,10.27,51.69,"Sambuco-Salicion","Germany Vegetweb 2",686,"N_Dunes","N_COAST"
12407,"Germany",1,9.01,52.14,"Sambuco-Salicion","Germany Vegetweb 2",686,"N_Dunes","N_COAST"
12408,"Germany",1,9.07,52.15,"Populus tremula-Salix caprea-Assoziation","Germany Vegetweb 2",686,"N_Dunes","N_COAST"
12409,"Germany",1,10.22,53.12,"Sambuco-Salicion","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
12410,"Germany",1,10.22,53.12,"Sambuco-Salicion","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
12411,"Germany",1,7.5,52.66,"Roso-Juniperetum communis Assoziation nov.","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
12412,"Germany",1,7.51,52.66,"Roso-Juniperetum communis Assoziation nov.","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
12413,"Germany",1,7.5,52.66,"Roso-Juniperetum communis Assoziation nov.","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
12415,"Germany",1,7.5,52.66,"Roso-Juniperetum communis Assoziation nov.","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
12416,"Germany",1,7.49,52.66,"Roso-Juniperetum communis Assoziation nov.","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
12417,"Germany",1,7.5,52.66,"Roso-Juniperetum communis Assoziation nov.","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
12418,"Germany",1,7.5,52.66,"Roso-Juniperetum communis Assoziation nov.","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
12419,"Germany",1,7.5,52.66,"Roso-Juniperetum communis Assoziation nov.","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
12421,"Germany",1,7.5,52.66,"Roso-Juniperetum communis Assoziation nov.","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
12422,"Germany",1,7.5,52.66,"Roso-Juniperetum communis Assoziation nov.","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
12423,"Germany",1,7.26,52.67,"Juniperus-Rosa canina-Gesellschaft","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
12424,"Germany",1,7.26,52.67,"Juniperus-Rosa canina-Gesellschaft","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
12425,"Germany",1,7.26,52.67,"Juniperus-Rosa canina-Gesellschaft","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
12426,"Germany",1,7.26,52.67,"Juniperus-Rosa canina-Gesellschaft","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
12427,"Germany",1,7.26,52.67,"Juniperus-Rosa canina-Gesellschaft","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
12428,"Germany",1,7.26,52.67,"Juniperus-Rosa canina-Gesellschaft","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
12429,"Germany",1,7.26,52.67,"Juniperus-Rosa canina-Gesellschaft","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
12430,"Germany",1,7.26,52.67,"Juniperus-Rosa canina-Gesellschaft","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
12431,"Germany",1,7.26,52.67,"Juniperus-Rosa canina-Gesellschaft","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
12432,"Germany",1,7.26,52.67,"Juniperus-Rosa canina-Gesellschaft","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
12433,"Germany",1,7.26,52.67,"Juniperus-Rosa canina-Gesellschaft","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
12434,"Germany",1,7.26,52.67,"Juniperus-Rosa canina-Gesellschaft","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
12435,"Germany",1,7.26,52.67,"Juniperus-Rosa canina-Gesellschaft","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
12436,"Germany",1,7.27,52.67,"Juniperus-Rosa canina-Gesellschaft","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
12437,"Germany",1,7.49,50.96,"Gebschstadien","Germany Vegetweb 2",686,"N_Dunes","N_COAST"
12438,"Germany",1,10.43,51.68,"Haselgebsch","Germany Vegetweb 2",686,"N_Dunes","N_COAST"
12439,"Germany",1,7.22,52.38,"Querceto roboris-Betuletum typicum","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
12440,"Germany",1,7.29,52.48,"Querceto roboris-Betuletum typicum","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
12441,"Germany",1,7.29,52.48,NA,"Germany Vegetweb 2",664,"N_Dunes","N_COAST"
12442,"Germany",1,9.25,52.82,"Querceto roboris-Betuletum typicum","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
12444,"Germany",1,10.52,53.18,"Querceto roboris-Betuletum typicum","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
12445,"Germany",1,10.52,53.18,"Querceto roboris-Betuletum typicum","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
12446,"Germany",1,10.52,53.18,"Querceto roboris-Betuletum typicum","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
12448,"Germany",1,10.52,53.18,"Querceto roboris-Betuletum typicum","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
12449,"Germany",1,10.46,53.28,"Querceto roboris-Betuletum typicum","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
12451,"Germany",1,10.34,52.53,"Querceto roboris-Betuletum typicum","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
12452,"Germany",1,7.09,52.29,"Querceto roboris-Betuletum typicum","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
12453,"Germany",1,0,0,"Querceto roboris-Betuletum typicum","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
12454,"Germany",1,7.84,52.88,"Querceto roboris-Betuletum typicum","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
12455,"Germany",1,8.01,52.31,"Querceto roboris-Betuletum typicum","Germany Vegetweb 2",686,"N_Dunes","N_COAST"
12456,"Germany",1,8.32,52.27,"Querceto roboris-Betuletum typicum","Germany Vegetweb 2",686,"N_Dunes","N_COAST"
12457,"Germany",1,8.99,52.81,"Querceto roboris-Betuletum typicum","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
12458,"Germany",1,8.01,52.43,"Querceto roboris-Betuletum typicum","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
12460,"Germany",1,7.98,52.39,"Querceto roboris-Betuletum typicum","Germany Vegetweb 2",686,"N_Dunes","N_COAST"
12461,"Germany",1,0,0,"Querceto roboris-Betuletum typicum","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
12463,"Germany",1,7.98,52.39,"Querceto roboris-Betuletum typicum","Germany Vegetweb 2",686,"N_Dunes","N_COAST"
12464,"Germany",1,8.22,52.94,"Querceto roboris-Betuletum typicum","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
12465,"Germany",1,9.91,52.77,"Querceto roboris-Betuletum typicum","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
12466,"Germany",1,9.91,53.16,"Querceto roboris-Betuletum typicum","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
12467,"Germany",1,10.77,52.46,"Querceto roboris-Betuletum typicum","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
12468,"Germany",1,8,52.32,"Querceto roboris-Betuletum typicum","Germany Vegetweb 2",686,"N_Dunes","N_COAST"
12469,"Germany",1,7.23,52.49,"Querceto roboris-Betuletum typicum","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
12470,"Germany",1,7.54,52.91,"Querceto roboris-Betuletum typicum","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
12471,"Germany",1,7.54,52.93,"Querceto roboris-Betuletum typicum","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
12472,"Germany",1,7.54,52.93,"Querceto roboris-Betuletum typicum","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
12473,"Germany",1,0,0,"Querceto roboris-Betuletum typicum","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
12474,"Germany",1,8.78,52.91,"Querceto roboris-Betuletum typicum","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
